id,ok,issues,query,expected_intent,actual_intent,expected_products_include,must_not_prioritize,answer,top_products
T0065,True,,miso pasta skladom,product_search,product_search,miso,miso polievka instantná,,BIO červená miso pasta HIKARI 500g | BIO Sojová pasta HIKARI MISO KODAWATTEMASU 500g | Červená fermentovaná sójová pasta (Aged Red Miso) HIKARI 300g | Miso pasta biela SHINSHU HIKARI 400g | Miso pasta HIKARI ENJUKU KOJI MUTENKA 375g | Miso Pasta Červená HIKARI 400g | Biela fermentovaná sójová pasta HIKARI 300g | Miso polievkový základ ASIAN HOME GOURMET 50g
T0066,True,,miso pasta cena,product_search,product_search,miso,miso polievka instantná,,BIO červená miso pasta HIKARI 500g | BIO Sojová pasta HIKARI MISO KODAWATTEMASU 500g | Červená fermentovaná sójová pasta (Aged Red Miso) HIKARI 300g | Miso pasta biela SHINSHU HIKARI 400g | Miso pasta HIKARI ENJUKU KOJI MUTENKA 375g | Miso Pasta Červená HIKARI 400g | Biela fermentovaná sójová pasta HIKARI 300g | Miso polievkový základ ASIAN HOME GOURMET 50g
T0067,True,,máte niečo ako miso pasta?,product_search,product_search,miso,miso polievka instantná,,BIO červená miso pasta HIKARI 500g | BIO Sojová pasta HIKARI MISO KODAWATTEMASU 500g | Červená fermentovaná sójová pasta (Aged Red Miso) HIKARI 300g | Miso pasta biela SHINSHU HIKARI 400g | Miso pasta HIKARI ENJUKU KOJI MUTENKA 375g | Miso Pasta Červená HIKARI 400g | Biela fermentovaná sójová pasta HIKARI 300g | Miso polievkový základ ASIAN HOME GOURMET 50g
T0068,True,,máte ramen?,product_search,product_search,ramen | ramyun | rezance,,,"BIO Ramen Japonské cestoviny HAKUBAKU 270g | Bio ramen rezance MISTER MIE - 250g | Instantná polievka NISSIN Demae Ramen Sezamová príchuť 100 g | Instantná polievka NISSIN Demae Ramen Spicy 100g | Instantné rezance NISSIN Demae Ramen Kuracie 100g | Instantné rezance NISSIN Demae Ramen s kačacou príchuťou 100 g | Instantné rezance NISSIN Demae Ramen Sójová omáčka 100 g | Japonská Miska Ramen Set Dragon Ø20,5 cm | H8 cm 6051099"
T0069,True,,mate ramen?,product_search,product_search,ramen | ramyun | rezance,,,"BIO Ramen Japonské cestoviny HAKUBAKU 270g | Bio ramen rezance MISTER MIE - 250g | Instantná polievka NISSIN Demae Ramen Sezamová príchuť 100 g | Instantná polievka NISSIN Demae Ramen Spicy 100g | Instantné rezance NISSIN Demae Ramen Kuracie 100g | Instantné rezance NISSIN Demae Ramen s kačacou príchuťou 100 g | Instantné rezance NISSIN Demae Ramen Sójová omáčka 100 g | Japonská Miska Ramen Set Dragon Ø20,5 cm | H8 cm 6051099"
T0070,True,,hľadám ramen,product_search,product_search,ramen | ramyun | rezance,,,"BIO Ramen Japonské cestoviny HAKUBAKU 270g | Bio ramen rezance MISTER MIE - 250g | Instantná polievka NISSIN Demae Ramen Sezamová príchuť 100 g | Instantná polievka NISSIN Demae Ramen Spicy 100g | Instantné rezance NISSIN Demae Ramen Kuracie 100g | Instantné rezance NISSIN Demae Ramen s kačacou príchuťou 100 g | Instantné rezance NISSIN Demae Ramen Sójová omáčka 100 g | Japonská Miska Ramen Set Dragon Ø20,5 cm | H8 cm 6051099"
T0071,True,,hladam ramen,product_search,product_search,ramen | ramyun | rezance,,,"BIO Ramen Japonské cestoviny HAKUBAKU 270g | Bio ramen rezance MISTER MIE - 250g | Instantná polievka NISSIN Demae Ramen Sezamová príchuť 100 g | Instantná polievka NISSIN Demae Ramen Spicy 100g | Instantné rezance NISSIN Demae Ramen Kuracie 100g | Instantné rezance NISSIN Demae Ramen s kačacou príchuťou 100 g | Instantné rezance NISSIN Demae Ramen Sójová omáčka 100 g | Japonská Miska Ramen Set Dragon Ø20,5 cm | H8 cm 6051099"
T0072,True,,potrebujem ramen,product_search,product_search,ramen | ramyun | rezance,,,"BIO Ramen Japonské cestoviny HAKUBAKU 270g | Bio ramen rezance MISTER MIE - 250g | Instantná polievka NISSIN Demae Ramen Sezamová príchuť 100 g | Instantná polievka NISSIN Demae Ramen Spicy 100g | Instantné rezance NISSIN Demae Ramen Kuracie 100g | Instantné rezance NISSIN Demae Ramen s kačacou príchuťou 100 g | Instantné rezance NISSIN Demae Ramen Sójová omáčka 100 g | Japonská Miska Ramen Set Dragon Ø20,5 cm | H8 cm 6051099"
T0073,True,,kde nájdem ramen,product_search,product_search,ramen | ramyun | rezance,,,"BIO Ramen Japonské cestoviny HAKUBAKU 270g | Bio ramen rezance MISTER MIE - 250g | Instantná polievka NISSIN Demae Ramen Sezamová príchuť 100 g | Instantná polievka NISSIN Demae Ramen Spicy 100g | Instantné rezance NISSIN Demae Ramen Kuracie 100g | Instantné rezance NISSIN Demae Ramen s kačacou príchuťou 100 g | Instantné rezance NISSIN Demae Ramen Sójová omáčka 100 g | Japonská Miska Ramen Set Dragon Ø20,5 cm | H8 cm 6051099"
T0074,True,,ukáž mi ramen,product_search,product_search,ramen | ramyun | rezance,,,"BIO Ramen Japonské cestoviny HAKUBAKU 270g | Bio ramen rezance MISTER MIE - 250g | Instantná polievka NISSIN Demae Ramen Sezamová príchuť 100 g | Instantná polievka NISSIN Demae Ramen Spicy 100g | Instantné rezance NISSIN Demae Ramen Kuracie 100g | Instantné rezance NISSIN Demae Ramen s kačacou príchuťou 100 g | Instantné rezance NISSIN Demae Ramen Sójová omáčka 100 g | Japonská Miska Ramen Set Dragon Ø20,5 cm | H8 cm 6051099"
T0075,True,,chcem kúpiť ramen,product_search,product_search,ramen | ramyun | rezance,,,"BIO Ramen Japonské cestoviny HAKUBAKU 270g | Bio ramen rezance MISTER MIE - 250g | Instantná polievka NISSIN Demae Ramen Sezamová príchuť 100 g | Instantná polievka NISSIN Demae Ramen Spicy 100g | Instantné rezance NISSIN Demae Ramen Kuracie 100g | Instantné rezance NISSIN Demae Ramen s kačacou príchuťou 100 g | Instantné rezance NISSIN Demae Ramen Sójová omáčka 100 g | Japonská Miska Ramen Set Dragon Ø20,5 cm | H8 cm 6051099"
T0076,True,,predávate ramen?,product_search,product_search,ramen | ramyun | rezance,,,"BIO Ramen Japonské cestoviny HAKUBAKU 270g | Bio ramen rezance MISTER MIE - 250g | Instantná polievka NISSIN Demae Ramen Sezamová príchuť 100 g | Instantná polievka NISSIN Demae Ramen Spicy 100g | Instantné rezance NISSIN Demae Ramen Kuracie 100g | Instantné rezance NISSIN Demae Ramen s kačacou príchuťou 100 g | Instantné rezance NISSIN Demae Ramen Sójová omáčka 100 g | Japonská Miska Ramen Set Dragon Ø20,5 cm | H8 cm 6051099"
T0077,True,,aké máte ramen,product_search,product_search,ramen | ramyun | rezance,,,"BIO Ramen Japonské cestoviny HAKUBAKU 270g | Bio ramen rezance MISTER MIE - 250g | Instantná polievka NISSIN Demae Ramen Sezamová príchuť 100 g | Instantná polievka NISSIN Demae Ramen Spicy 100g | Instantné rezance NISSIN Demae Ramen Kuracie 100g | Instantné rezance NISSIN Demae Ramen s kačacou príchuťou 100 g | Instantné rezance NISSIN Demae Ramen Sójová omáčka 100 g | Japonská Miska Ramen Set Dragon Ø20,5 cm | H8 cm 6051099"
T0078,True,,najdi ramen,product_search,product_search,ramen | ramyun | rezance,,,"BIO Ramen Japonské cestoviny HAKUBAKU 270g | Bio ramen rezance MISTER MIE - 250g | Instantná polievka NISSIN Demae Ramen Sezamová príchuť 100 g | Instantná polievka NISSIN Demae Ramen Spicy 100g | Instantné rezance NISSIN Demae Ramen Kuracie 100g | Instantné rezance NISSIN Demae Ramen s kačacou príchuťou 100 g | Instantné rezance NISSIN Demae Ramen Sójová omáčka 100 g | Japonská Miska Ramen Set Dragon Ø20,5 cm | H8 cm 6051099"
T0079,True,,ramen skladom,product_search,product_search,ramen | ramyun | rezance,,,"BIO Ramen Japonské cestoviny HAKUBAKU 270g | Bio ramen rezance MISTER MIE - 250g | Instantná polievka NISSIN Demae Ramen Sezamová príchuť 100 g | Instantná polievka NISSIN Demae Ramen Spicy 100g | Instantné rezance NISSIN Demae Ramen Kuracie 100g | Instantné rezance NISSIN Demae Ramen s kačacou príchuťou 100 g | Instantné rezance NISSIN Demae Ramen Sójová omáčka 100 g | Japonská Miska Ramen Set Dragon Ø20,5 cm | H8 cm 6051099"
T0080,True,,ramen cena,product_search,product_search,ramen | ramyun | rezance,,,"BIO Ramen Japonské cestoviny HAKUBAKU 270g | Bio ramen rezance MISTER MIE - 250g | Instantná polievka NISSIN Demae Ramen Sezamová príchuť 100 g | Instantná polievka NISSIN Demae Ramen Spicy 100g | Instantné rezance NISSIN Demae Ramen Kuracie 100g | Instantné rezance NISSIN Demae Ramen s kačacou príchuťou 100 g | Instantné rezance NISSIN Demae Ramen Sójová omáčka 100 g | Japonská Miska Ramen Set Dragon Ø20,5 cm | H8 cm 6051099"
T0081,True,,máte niečo ako ramen?,product_search,product_search,ramen | ramyun | rezance,,,"BIO Ramen Japonské cestoviny HAKUBAKU 270g | Bio ramen rezance MISTER MIE - 250g | Instantná polievka NISSIN Demae Ramen Sezamová príchuť 100 g | Instantná polievka NISSIN Demae Ramen Spicy 100g | Instantné rezance NISSIN Demae Ramen Kuracie 100g | Instantné rezance NISSIN Demae Ramen s kačacou príchuťou 100 g | Instantné rezance NISSIN Demae Ramen Sójová omáčka 100 g | Japonská Miska Ramen Set Dragon Ø20,5 cm | H8 cm 6051099"
T0082,True,,máte sójová omáčka?,product_search,product_search,sójová omáčka,,,Bezlepková sójová omáčka MEGACHEF 200 ml | Bezlepková sójová omáčka MEGACHEF 500 ml | Double Deluxe sójová omáčka LEE KUM KEE 500ml | Japonská sójová omáčka OBENTO 250 ml | MARUKIN Tmavá sójová omáčka KOIKUCHI 1000ml | Prémiová sladká tmavá sójová omáčka MEGACHEF 200 ml | Prémiová tmavá sójová omáčka LEE KUM KEE Premium 150ml | Sladká sójová omáčka DEK SOM BOON 400g
T0083,True,,mate sójová omáčka?,product_search,product_search,sójová omáčka,,,Bezlepková sójová omáčka MEGACHEF 200 ml | Bezlepková sójová omáčka MEGACHEF 500 ml | Double Deluxe sójová omáčka LEE KUM KEE 500ml | Japonská sójová omáčka OBENTO 250 ml | MARUKIN Tmavá sójová omáčka KOIKUCHI 1000ml | Prémiová sladká tmavá sójová omáčka MEGACHEF 200 ml | Prémiová tmavá sójová omáčka LEE KUM KEE Premium 150ml | Sladká sójová omáčka DEK SOM BOON 400g
T0084,True,,hľadám sójová omáčka,product_search,product_search,sójová omáčka,,,Bezlepková sójová omáčka MEGACHEF 200 ml | Bezlepková sójová omáčka MEGACHEF 500 ml | Double Deluxe sójová omáčka LEE KUM KEE 500ml | Japonská sójová omáčka OBENTO 250 ml | MARUKIN Tmavá sójová omáčka KOIKUCHI 1000ml | Prémiová sladká tmavá sójová omáčka MEGACHEF 200 ml | Prémiová tmavá sójová omáčka LEE KUM KEE Premium 150ml | Sladká sójová omáčka DEK SOM BOON 400g
T0085,True,,hladam sójová omáčka,product_search,product_search,sójová omáčka,,,Bezlepková sójová omáčka MEGACHEF 200 ml | Bezlepková sójová omáčka MEGACHEF 500 ml | Double Deluxe sójová omáčka LEE KUM KEE 500ml | Japonská sójová omáčka OBENTO 250 ml | MARUKIN Tmavá sójová omáčka KOIKUCHI 1000ml | Prémiová sladká tmavá sójová omáčka MEGACHEF 200 ml | Prémiová tmavá sójová omáčka LEE KUM KEE Premium 150ml | Sladká sójová omáčka DEK SOM BOON 400g
T0086,True,,potrebujem sójová omáčka,product_search,product_search,sójová omáčka,,,Bezlepková sójová omáčka MEGACHEF 200 ml | Bezlepková sójová omáčka MEGACHEF 500 ml | Double Deluxe sójová omáčka LEE KUM KEE 500ml | Japonská sójová omáčka OBENTO 250 ml | MARUKIN Tmavá sójová omáčka KOIKUCHI 1000ml | Prémiová sladká tmavá sójová omáčka MEGACHEF 200 ml | Prémiová tmavá sójová omáčka LEE KUM KEE Premium 150ml | Sladká sójová omáčka DEK SOM BOON 400g
T0087,True,,kde nájdem sójová omáčka,product_search,product_search,sójová omáčka,,,Bezlepková sójová omáčka MEGACHEF 200 ml | Bezlepková sójová omáčka MEGACHEF 500 ml | Double Deluxe sójová omáčka LEE KUM KEE 500ml | Japonská sójová omáčka OBENTO 250 ml | MARUKIN Tmavá sójová omáčka KOIKUCHI 1000ml | Prémiová sladká tmavá sójová omáčka MEGACHEF 200 ml | Prémiová tmavá sójová omáčka LEE KUM KEE Premium 150ml | Sladká sójová omáčka DEK SOM BOON 400g
T0088,True,,ukáž mi sójová omáčka,product_search,product_search,sójová omáčka,,,Bezlepková sójová omáčka MEGACHEF 200 ml | Bezlepková sójová omáčka MEGACHEF 500 ml | Double Deluxe sójová omáčka LEE KUM KEE 500ml | Japonská sójová omáčka OBENTO 250 ml | MARUKIN Tmavá sójová omáčka KOIKUCHI 1000ml | Prémiová sladká tmavá sójová omáčka MEGACHEF 200 ml | Prémiová tmavá sójová omáčka LEE KUM KEE Premium 150ml | Sladká sójová omáčka DEK SOM BOON 400g
T0089,True,,chcem kúpiť sójová omáčka,product_search,product_search,sójová omáčka,,,Bezlepková sójová omáčka MEGACHEF 200 ml | Bezlepková sójová omáčka MEGACHEF 500 ml | Double Deluxe sójová omáčka LEE KUM KEE 500ml | Japonská sójová omáčka OBENTO 250 ml | MARUKIN Tmavá sójová omáčka KOIKUCHI 1000ml | Prémiová sladká tmavá sójová omáčka MEGACHEF 200 ml | Prémiová tmavá sójová omáčka LEE KUM KEE Premium 150ml | Sladká sójová omáčka DEK SOM BOON 400g
T0090,True,,predávate sójová omáčka?,product_search,product_search,sójová omáčka,,,Bezlepková sójová omáčka MEGACHEF 200 ml | Bezlepková sójová omáčka MEGACHEF 500 ml | Double Deluxe sójová omáčka LEE KUM KEE 500ml | Japonská sójová omáčka OBENTO 250 ml | MARUKIN Tmavá sójová omáčka KOIKUCHI 1000ml | Prémiová sladká tmavá sójová omáčka MEGACHEF 200 ml | Prémiová tmavá sójová omáčka LEE KUM KEE Premium 150ml | Sladká sójová omáčka DEK SOM BOON 400g
T0091,True,,aké máte sójová omáčka,product_search,product_search,sójová omáčka,,,Bezlepková sójová omáčka MEGACHEF 200 ml | Bezlepková sójová omáčka MEGACHEF 500 ml | Double Deluxe sójová omáčka LEE KUM KEE 500ml | Japonská sójová omáčka OBENTO 250 ml | MARUKIN Tmavá sójová omáčka KOIKUCHI 1000ml | Prémiová sladká tmavá sójová omáčka MEGACHEF 200 ml | Prémiová tmavá sójová omáčka LEE KUM KEE Premium 150ml | Sladká sójová omáčka DEK SOM BOON 400g
T0092,True,,najdi sójová omáčka,product_search,product_search,sójová omáčka,,,Bezlepková sójová omáčka MEGACHEF 200 ml | Bezlepková sójová omáčka MEGACHEF 500 ml | Double Deluxe sójová omáčka LEE KUM KEE 500ml | Japonská sójová omáčka OBENTO 250 ml | MARUKIN Tmavá sójová omáčka KOIKUCHI 1000ml | Prémiová sladká tmavá sójová omáčka MEGACHEF 200 ml | Prémiová tmavá sójová omáčka LEE KUM KEE Premium 150ml | Sladká sójová omáčka DEK SOM BOON 400g
T0093,True,,sójová omáčka skladom,product_search,product_search,sójová omáčka,,,Bezlepková sójová omáčka MEGACHEF 200 ml | Bezlepková sójová omáčka MEGACHEF 500 ml | Double Deluxe sójová omáčka LEE KUM KEE 500ml | Japonská sójová omáčka OBENTO 250 ml | MARUKIN Tmavá sójová omáčka KOIKUCHI 1000ml | Prémiová sladká tmavá sójová omáčka MEGACHEF 200 ml | Prémiová tmavá sójová omáčka LEE KUM KEE Premium 150ml | Sladká sójová omáčka DEK SOM BOON 400g
T0094,True,,sójová omáčka cena,product_search,product_search,sójová omáčka,,,Bezlepková sójová omáčka MEGACHEF 200 ml | Bezlepková sójová omáčka MEGACHEF 500 ml | Double Deluxe sójová omáčka LEE KUM KEE 500ml | Japonská sójová omáčka OBENTO 250 ml | MARUKIN Tmavá sójová omáčka KOIKUCHI 1000ml | Prémiová sladká tmavá sójová omáčka MEGACHEF 200 ml | Prémiová tmavá sójová omáčka LEE KUM KEE Premium 150ml | Sladká sójová omáčka DEK SOM BOON 400g
T0095,True,,máte niečo ako sójová omáčka?,product_search,product_search,sójová omáčka,,,Bezlepková sójová omáčka MEGACHEF 200 ml | Bezlepková sójová omáčka MEGACHEF 500 ml | Double Deluxe sójová omáčka LEE KUM KEE 500ml | Japonská sójová omáčka OBENTO 250 ml | MARUKIN Tmavá sójová omáčka KOIKUCHI 1000ml | Prémiová sladká tmavá sójová omáčka MEGACHEF 200 ml | Prémiová tmavá sójová omáčka LEE KUM KEE Premium 150ml | Sladká sójová omáčka DEK SOM BOON 400g
T0096,True,,máte sojova omacka?,product_search,product_search,sójová omáčka,,,Bezlepková sójová omáčka MEGACHEF 200 ml | Bezlepková sójová omáčka MEGACHEF 500 ml | Double Deluxe sójová omáčka LEE KUM KEE 500ml | Japonská sójová omáčka OBENTO 250 ml | MARUKIN Tmavá sójová omáčka KOIKUCHI 1000ml | Prémiová sladká tmavá sójová omáčka MEGACHEF 200 ml | Prémiová tmavá sójová omáčka LEE KUM KEE Premium 150ml | Sladká sójová omáčka DEK SOM BOON 400g
T0097,True,,máte sojovka?,product_search,product_search,sójová omáčka,,,Bezlepková sójová omáčka MEGACHEF 200 ml | Bezlepková sójová omáčka MEGACHEF 500 ml | Double Deluxe sójová omáčka LEE KUM KEE 500ml | Japonská sójová omáčka OBENTO 250 ml | MARUKIN Tmavá sójová omáčka KOIKUCHI 1000ml | Prémiová sladká tmavá sójová omáčka MEGACHEF 200 ml | Prémiová tmavá sójová omáčka LEE KUM KEE Premium 150ml | Sladká sójová omáčka DEK SOM BOON 400g
T0098,True,,máte sojová omacka?,product_search,product_search,sójová omáčka,,,Bezlepková sójová omáčka MEGACHEF 200 ml | Bezlepková sójová omáčka MEGACHEF 500 ml | Double Deluxe sójová omáčka LEE KUM KEE 500ml | Japonská sójová omáčka OBENTO 250 ml | MARUKIN Tmavá sójová omáčka KOIKUCHI 1000ml | Prémiová sladká tmavá sójová omáčka MEGACHEF 200 ml | Prémiová tmavá sójová omáčka LEE KUM KEE Premium 150ml | Sladká sójová omáčka DEK SOM BOON 400g
T0099,True,,máte rybacia omáčka?,product_search,product_search,rybacia omáčka,,,Rybacia omáčka 40N THUAN PHAT 620ml | Rybacia omáčka Nam Ngu CHIN-SU 750ml | Rybacia omáčka NAM PLA CA COM 700 ml | Rybacia omáčka premium 30N MEGACHEF 200 ml | Rybacia omáčka premium 30N MEGACHEF 500 ml | Rybacia omáčka premium 30N MEGACHEF 700 ml | Rybacia omáčka Premium MEGACHEF 200ml | Rybacia omáčka Premium MEGACHEF 500 ml
T0100,True,,mate rybacia omáčka?,product_search,product_search,rybacia omáčka,,,Rybacia omáčka 40N THUAN PHAT 620ml | Rybacia omáčka Nam Ngu CHIN-SU 750ml | Rybacia omáčka NAM PLA CA COM 700 ml | Rybacia omáčka premium 30N MEGACHEF 200 ml | Rybacia omáčka premium 30N MEGACHEF 500 ml | Rybacia omáčka premium 30N MEGACHEF 700 ml | Rybacia omáčka Premium MEGACHEF 200ml | Rybacia omáčka Premium MEGACHEF 500 ml
T0101,True,,hľadám rybacia omáčka,product_search,product_search,rybacia omáčka,,,Rybacia omáčka 40N THUAN PHAT 620ml | Rybacia omáčka Nam Ngu CHIN-SU 750ml | Rybacia omáčka NAM PLA CA COM 700 ml | Rybacia omáčka premium 30N MEGACHEF 200 ml | Rybacia omáčka premium 30N MEGACHEF 500 ml | Rybacia omáčka premium 30N MEGACHEF 700 ml | Rybacia omáčka Premium MEGACHEF 200ml | Rybacia omáčka Premium MEGACHEF 500 ml
T0102,True,,hladam rybacia omáčka,product_search,product_search,rybacia omáčka,,,Rybacia omáčka 40N THUAN PHAT 620ml | Rybacia omáčka Nam Ngu CHIN-SU 750ml | Rybacia omáčka NAM PLA CA COM 700 ml | Rybacia omáčka premium 30N MEGACHEF 200 ml | Rybacia omáčka premium 30N MEGACHEF 500 ml | Rybacia omáčka premium 30N MEGACHEF 700 ml | Rybacia omáčka Premium MEGACHEF 200ml | Rybacia omáčka Premium MEGACHEF 500 ml
T0103,True,,potrebujem rybacia omáčka,product_search,product_search,rybacia omáčka,,,Rybacia omáčka 40N THUAN PHAT 620ml | Rybacia omáčka Nam Ngu CHIN-SU 750ml | Rybacia omáčka NAM PLA CA COM 700 ml | Rybacia omáčka premium 30N MEGACHEF 200 ml | Rybacia omáčka premium 30N MEGACHEF 500 ml | Rybacia omáčka premium 30N MEGACHEF 700 ml | Rybacia omáčka Premium MEGACHEF 200ml | Rybacia omáčka Premium MEGACHEF 500 ml
T0104,True,,kde nájdem rybacia omáčka,product_search,product_search,rybacia omáčka,,,Rybacia omáčka 40N THUAN PHAT 620ml | Rybacia omáčka Nam Ngu CHIN-SU 750ml | Rybacia omáčka NAM PLA CA COM 700 ml | Rybacia omáčka premium 30N MEGACHEF 200 ml | Rybacia omáčka premium 30N MEGACHEF 500 ml | Rybacia omáčka premium 30N MEGACHEF 700 ml | Rybacia omáčka Premium MEGACHEF 200ml | Rybacia omáčka Premium MEGACHEF 500 ml
T0105,True,,ukáž mi rybacia omáčka,product_search,product_search,rybacia omáčka,,,Rybacia omáčka 40N THUAN PHAT 620ml | Rybacia omáčka Nam Ngu CHIN-SU 750ml | Rybacia omáčka NAM PLA CA COM 700 ml | Rybacia omáčka premium 30N MEGACHEF 200 ml | Rybacia omáčka premium 30N MEGACHEF 500 ml | Rybacia omáčka premium 30N MEGACHEF 700 ml | Rybacia omáčka Premium MEGACHEF 200ml | Rybacia omáčka Premium MEGACHEF 500 ml
